conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots,action,previous_margin,previous_r,previous_action,delta_margin,delta_r,normalized_progress,package_changed,support_gain,sufficiency_rise
False,state_answers,4,state-r1-q007-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-002/qwen-r2/native-s.request.json']",7,5febdf69334a120cb18af950c455de23be50e23677ed76a8e18aaa5fd03ed344,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.0,1,2,23,2,-2.687499964609742,0.0637149963631851,-0.1250000931322574,9128.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-4.499999982304871,0.0,"[""search""]",1.812500017695129,0.0,0.045454545454545456,False,False,True
False,state_answers,4,state-r1-q007-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-003/qwen-r2/native-s.request.json']",7,2b7316237f0d348b9689a5204512ad3501b7abcfd748920b5218307d763d8cfb,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,3,23,2,1.3750000074505806,0.7981867789397953,-1.4901161193847656e-08,21717.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-2.687499964609742,0.0,"[""read""]",4.062499972060323,0.5,0.09090909090909091,True,True,True
False,state_answers,4,state-r1-q007-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-004/qwen-r2/native-s.request.json']",7,b7ba8d8f97d94660cd4d74765e180058f81fe020218b01a4c1aca8fbea0a29ed,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,4,23,2,2.312499936670065,0.9099070008464976,0.1250000372529029,9697.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",1.3750000074505806,0.5,"[""search""]",0.9374999292194843,0.0,0.13636363636363635,False,False,True
False,state_answers,4,state-r1-q007-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-005/qwen-r2/native-s.request.json']",7,ca269595e6fa9f65ca8ef414aac4112080b37244b4f1aa2232145cf678ed7376,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,5,23,2,0.125,0.5312093733737563,0.25,9896.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",2.312499936670065,0.5,"[""search""]",-2.187499936670065,0.0,0.18181818181818182,False,False,False
False,state_answers,4,state-r1-q007-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-006/qwen-r2/native-s.request.json']",7,68960585ca0aa9ec098ae392de7be6399ee98be4facc744fc772452682849973,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,6,23,2,0.1875,0.5467381519846138,-0.125,24876.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",0.125,0.5,"[""read""]",0.0625,0.0,0.22727272727272727,True,False,True
False,state_answers,4,state-r1-q007-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-007/qwen-r2/native-s.request.json']",7,dbe25276158ef61035030fc41544b2925e070711c98c4954052665f971830e01,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,7,23,2,-0.5,0.3775406687981454,0.0,10397.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",0.1875,0.5,"[""search""]",-0.6875,0.0,0.2727272727272727,False,False,False
False,state_answers,4,state-r1-q007-t008,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-008/qwen-r2/native-s.request.json']",7,7ae5719d80d91867b3cd4ccf0eaea172b12898c0831e1bdd51b0fb0755b090b7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,8,23,2,-0.5625000149011612,0.3629692020741321,-0.1250000298023224,15878.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-0.5,0.5,"[""read""]",-0.0625000149011612,0.0,0.3181818181818182,True,False,False
False,state_answers,4,state-r1-q007-t009,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-009/qwen-r2/native-s.request.json']",7,fb9ade47f2a844e8594f1dbbbc7a44c544e348117f7a6c576d12b8f12624fa06,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,9,23,2,-1.5000000149011612,0.182425521583901,0.2499999403953552,10831.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""read""]",-0.5625000149011612,0.5,"[""search""]",-0.9375,0.0,0.36363636363636365,False,False,False
False,state_answers,4,state-r1-q007-t010,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-010/qwen-r2/native-s.request.json']",7,7b97ce4d0cbb0653b688623e547fb0289d0b851422b03a06392fa0e10540df79,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,10,23,2,-1.6875,0.1561048974454574,0.125,26942.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""search""]",-1.5000000149011612,0.5,"[""read""]",-0.1874999850988388,0.0,0.4090909090909091,True,False,False
False,state_answers,4,state-r1-q007-t011,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-011/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-011/qwen-r2/native-s.request.json']",7,3a8b9b348cbe164caf069138f2eaa1a21e131a03a3ca669766643b4008080ad1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,11,23,2,-2.93749993480742,0.0503306357135167,0.1249998994171619,11644.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-1.6875,0.5,"[""search""]",-1.2499999348074202,0.0,0.45454545454545453,False,False,False
False,state_answers,4,state-r1-q007-t012,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-012/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-012/qwen-r2/native-s.request.json']",7,96f44d690a7fa90072c52b0bfc83ffa4db3b47f2c54aa1253e161480985cefe8,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,12,23,2,-2.437500048428774,0.0803574652433136,-0.1249999329447746,11495.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-2.93749993480742,0.5,"[""search""]",0.49999988637864634,0.0,0.5,False,False,True
False,state_answers,4,state-r1-q007-t013,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-013/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-013/qwen-r2/native-s.request.json']",7,9e87127cd50a0e4df3bef79dad6a19d505b61c1658e6681a078afba4804cbc15,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,13,23,2,-3.6875000093132257,0.0244230898322046,0.1250000260770321,12185.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-2.437500048428774,0.5,"[""search""]",-1.2499999608844519,0.0,0.5454545454545454,False,False,False
False,state_answers,4,state-r1-q007-t014,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-014/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-014/qwen-r2/native-s.request.json']",7,9cff2cb2c1d375eda2d485416ade6ac030891158f6c005b011b18ef28c4b9346,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,14,23,2,-1.9374999329447744,0.1259227722156478,-0.124999925494194,17476.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search_more""]",-3.6875000093132257,0.5,"[""read""]",1.7500000763684513,0.0,0.5909090909090909,True,False,True
False,state_answers,4,state-r1-q007-t015,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-015/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-015/qwen-r2/native-s.request.json']",7,6f8610247e3bb9ef22a8797be7b4f16d876417e4d7fdcf669570772a87cb770e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,15,23,2,-2.8749999180436134,0.0534033339428356,0.0,12975.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-1.9374999329447744,0.5,"[""search_more""]",-0.937499985098839,0.0,0.6363636363636364,False,False,False
False,state_answers,4,state-r1-q007-t016,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-016/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-016/qwen-r2/native-s.request.json']",7,346047a87688d20210c0844c5a1202e287ad1647f9c0925dc8940052d1f00cfe,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,16,23,2,-1.5624999850988388,0.173288208064058,0.1249999403953552,26170.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-2.8749999180436134,0.5,"[""read""]",1.3124999329447746,0.0,0.6818181818181818,True,False,True
False,state_answers,4,state-r1-q007-t017,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-017/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-017/qwen-r2/native-s.request.json']",7,9bf1ed63a5f8660b2cb4fb19363ada639e8a190a7b6bb31bc5d9d7f487d9e50b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,17,23,2,-0.9999999701976776,0.2689414272294874,0.0,9769.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search_more""]",-1.5624999850988388,0.5,"[""search""]",0.5625000149011612,0.0,0.7272727272727273,False,False,True
False,state_answers,4,state-r1-q007-t018,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-018/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-018/qwen-r2/native-s.request.json']",7,088dd61915be81a4783a359bee7774a2ce1e229910295cf4d0571b918057c3e8,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,18,23,2,-2.937499960884452,0.0503306344671007,0.1250000186264515,14588.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-0.9999999701976776,0.5,"[""search_more""]",-1.9374999906867743,0.0,0.7727272727272727,False,False,False
False,state_answers,4,state-r1-q007-t019,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-019/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-019/qwen-r2/native-s.request.json']",7,ae937a4581bdbff7b1cec7cc3c094b7316ff8c0ceab449eec8cd2e07067f735f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,19,23,2,-1.8125,0.1403362494900832,0.1249999701976776,34982.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-2.937499960884452,0.5,"[""read""]",1.1249999608844519,0.0,0.8181818181818182,True,False,True
False,state_answers,4,state-r1-q007-t020,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-020/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-020/qwen-r2/native-s.request.json']",7,99c470ce3443054dfa73b28bb1254e1751867566773040f4097957c14b977f1a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,20,23,2,-1.625000037252903,0.164516457776122,4.4703483581542975e-08,34979.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""search""]",-1.8125,0.5,"[""read""]",0.18749996274709702,0.0,0.8636363636363636,True,False,True
False,state_answers,4,state-r1-q007-t021,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-021/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-021/qwen-r2/native-s.request.json']",7,d9d015b04b38293d55ca4ac78ccd04864de76d8a7692d5809ae826cfe17a3ba4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,21,23,2,-0.625,0.3486451353339457,0.25,12564.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-1.625000037252903,0.5,"[""search""]",1.000000037252903,0.0,0.9090909090909091,False,False,True
False,state_answers,4,state-r1-q007-t022,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-022/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-022/qwen-r2/native-s.request.json']",7,77e5c29be33acf58534bfaea9333b29b12eb06771212e8913e5f6df7357ee204,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,22,23,2,1.1249999701976776,0.7549149813536518,5.960464477539064e-08,28749.0,5,0.0,0.0,0.0,3.0,True,,,,,,,"[""search""]",-0.625,0.5,"[""read""]",1.7499999701976776,0.0,0.9545454545454546,True,False,True
False,state_answers,4,state-r1-q007-t023,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-023/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/681dc174c5f9/step-023/qwen-r2/native-s.request.json']",7,117354748e62f5effe2bdf291453dcd1f547c10c1b9f6ef71e1f353fdc03c83b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,1,23,23,2,2.875000063329935,0.9465966734015936,-1.4901161193847656e-08,14306.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""finish""]",1.1249999701976776,0.5,"[""search""]",1.7500000931322575,0.0,1.0,False,False,True
False,state_answers,4,state-r2-q007-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-002/qwen-r2/native-s.request.json']",7,256ab970ca18868626f82bd42fe1175ba4b793351a5dab862371361acb699487,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.0,2,2,22,2,-4.625000042375177,0.0097084760740697,-0.2500001294538378,8948.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-4.499999982304871,0.0,"[""search""]",-0.12500006007030606,0.0,0.047619047619047616,False,False,False
False,state_answers,4,state-r2-q007-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-003/qwen-r2/native-s.request.json']",7,1ec6bef58d391949e0993d74ad4410fb859da8b958374bebfd43a2423cd7e05b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.0,2,3,22,2,-4.625000056345016,0.0097084759397605,-0.2500000512227416,9277.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-4.625000042375177,0.0,"[""search""]",-1.3969838619232178e-08,0.0,0.09523809523809523,False,False,False
False,state_answers,4,state-r2-q007-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-004/qwen-r2/native-s.request.json']",7,aecf7b9041241cb62e14a5eecaa2e6fa6c01f1247caaf30dec32d92ca486db2a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,4,22,2,1.8750000819563863,0.8670357692504921,1.4901161193847656e-08,21931.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-4.625000056345016,0.0,"[""read""]",6.500000138301402,0.5,0.14285714285714285,True,True,True
False,state_answers,4,state-r2-q007-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-005/qwen-r2/native-s.request.json']",7,ad67b3a725be57c12ab4f44f8bf982951cb9d0fb3cb145dccc0c97c707266650,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,5,22,2,2.3125001080334187,0.909907014894222,0.1250000074505806,9854.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",1.8750000819563863,0.5,"[""search""]",0.4375000260770323,0.0,0.19047619047619047,False,False,True
False,state_answers,4,state-r2-q007-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-006/qwen-r2/native-s.request.json']",7,50cf0c6ee1a23a8c9ebe3e1a07341a072efa3739f235e62d648a85540c665cc7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,6,22,2,-0.0625,0.4843800842769844,0.125,19791.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",2.3125001080334187,0.5,"[""read""]",-2.3750001080334187,0.0,0.23809523809523808,True,False,False
False,state_answers,4,state-r2-q007-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-007/qwen-r2/native-s.request.json']",7,ede9f3e04f955e5e248df49cf67e2dce3008e2fdc70e96826c721f638d429420,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,7,22,2,-0.6874999701976776,0.3345894478883556,0.1250000596046447,9935.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-0.0625,0.5,"[""search""]",-0.6249999701976776,0.0,0.2857142857142857,False,False,False
False,state_answers,4,state-r2-q007-t008,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-008/qwen-r2/native-s.request.json']",7,8249a471fcd460482ba1461386659197eceabe4f85bad0e53e12821ea89b20fd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,8,22,2,-0.5625,0.3629692055196168,0.375,10273.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-0.6874999701976776,0.5,"[""search""]",0.12499997019767761,0.0,0.3333333333333333,False,False,True
False,state_answers,4,state-r2-q007-t009,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-009/qwen-r2/native-s.request.json']",7,ebb9f914c87822e132baf73123eb272afaae53bd5dd3efae09693a28eae8315e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,9,22,2,0.375,0.5926665999540697,0.0,15798.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-0.5625,0.5,"[""read""]",0.9375,0.0,0.38095238095238093,True,False,True
False,state_answers,4,state-r2-q007-t010,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-010/qwen-r2/native-s.request.json']",7,0b996a4095e4416b788fab9102153dba820fb08d1cc98ee1cb8b8b69a1afe1fe,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,2,10,22,2,-1.9374999776482584,0.1259227672953041,0.1250000745058059,10541.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",0.375,0.5,"[""search""]",-2.312499977648258,0.0,0.42857142857142855,False,False,False
False,state_answers,4,state-r2-q007-t011,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-011/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-011/qwen-r2/native-s.request.json']",7,6f7ed8fda2018c08d16c3c9460f8050553b279a4887c8cc45c3ed0d79a38e755,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,2,11,22,2,-0.9374999850988388,0.2814056104424043,0.1249999701976776,26683.0,5,0.0,0.0,0.0,3.0,True,,,,,,,"[""read""]",-1.9374999776482584,0.5,"[""read""]",0.9999999925494196,0.25,0.47619047619047616,True,True,True
False,state_answers,4,state-r2-q007-t012,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-012/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-012/qwen-r2/native-s.request.json']",7,164bd373b5067b218f11eb171569b5117dd1015d01dbba6ef60be4b58f401e78,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,2,12,22,2,-1.6875,0.1561048974454574,-0.1249998807907104,21297.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""search""]",-0.9374999850988388,0.75,"[""read""]",-0.7500000149011612,0.0,0.5238095238095238,True,False,False
False,state_answers,4,state-r2-q007-t013,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-013/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-013/qwen-r2/native-s.request.json']",7,9fa647e8c76544138375082ee4b4780095e9c633030b7890184e03cfcbc39362,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,2,13,22,2,-3.0000000335276127,0.0474258716629012,-4.4703483581542975e-08,11910.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-1.6875,0.75,"[""search""]",-1.3125000335276127,0.0,0.5714285714285714,False,False,False
False,state_answers,4,state-r2-q007-t014,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-014/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-014/qwen-r2/native-s.request.json']",7,a96e14ffcf7f4056481664311a607939b8c841e696bdc08884ce90652fe72ee4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,2,14,22,2,-2.8125000838190317,0.0566524208284395,0.1249999813735485,25351.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""read""]",-3.0000000335276127,0.75,"[""read""]",0.18749994970858097,0.0,0.6190476190476191,True,False,True
False,state_answers,4,state-r2-q007-t015,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-015/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/681dc174c5f9/step-015/qwen-r2/native-s.request.json']",7,20f77ca666bda474eae2eaa9cc2f2ea2e452e694cd9176bb27f5ce4585946dff,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,2,15,22,2,-2.9374999441206455,0.0503306352683681,0.1250000447034835,28247.0,5,0.0,0.0,0.0,2.0,True,,,,,,,[],-2.8125000838190317,0.75,"[""read""]",-0.12499986030161381,0.0,0.6666666666666666,True,False,False
