schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct,replica,j_sample_count,j_sufficient_count,j_insufficient_count,j_sufficient_fraction,native_sufficient_likelihood,native_sufficient_logprob,native_insufficient_logprob,native_logit_margin,native_margin_decision
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,8,11,0.7272727272727273,1789221604299970130-4b0a262a38ec4550b913d9c7ab0e3ce4,"[""read""]",sufficient,2,1,0.5,[1],[2],[],21,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21""]",False,0.0,False,qwen-r2,101,98,3,0.9702970297029703,0.5926665999540697,-0.5234478712081909,-0.8984478712081909,0.375,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,9,11,0.8181818181818182,1789221616210313976-4b43e38213d442bf8554288e7114efac,"[""search""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r1,101,94,7,0.9306930693069307,0.5621765008857981,-0.5760641098022461,-0.8260641098022461,0.25,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,9,11,0.8181818181818182,1789221616210313976-4b43e38213d442bf8554288e7114efac,"[""search""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r2,101,97,4,0.9603960396039604,0.5926665999540697,-0.5232381820678711,-0.8982381820678711,0.375,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,10,11,0.9090909090909091,1789221624376582404-0d41a1c6a1db4335b98c9b5cbc0eaa6b,"[""search""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r1,101,84,17,0.8316831683168316,0.46879062662624377,-0.7578062415122986,-0.6328062415122986,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,10,11,0.9090909090909091,1789221624376582404-0d41a1c6a1db4335b98c9b5cbc0eaa6b,"[""search""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r2,101,92,9,0.9108910891089109,0.46879062662624377,-0.7578068375587463,-0.6328068375587463,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,11,11,1.0,1789221643033473439-70ebdccb41b6452b96b45d44836c7b67,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r1,101,97,4,0.9603960396039604,0.8175744739711884,-0.20155026018619537,-1.7015502452850342,1.4999999850988388,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,80,11,11,1.0,1789221643033473439-70ebdccb41b6452b96b45d44836c7b67,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],23,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-098e8f358b290e8ba2babe14"",""m-65ddf9819a5ecf5e4656074f"",""m-27a012671d73f03a3fd6b638"",""m-cc9026da2a96fd1bdeb2953b"",""m-764a735eb863dbf0706b046a"",""m-dfb16b405973c1a31c4ae15b"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-39a70dddcdab182d48ea3d73"",""m-8e14b81f299884f04aa016ff"",""m-a1a4edfb7fb9ec1bee215e03"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-1206e80bff6434ab66c69ece"",""m-a0156ee0ec6cb0be09a290e7"",""m-aff4df280c82222c41cd9dbd"",""m-971985574eb04740c13ad5c1"",""m-ec21766410e0c5f0e5f7320f"",""m-0f10fff25f4f2295def856b4"",""m-de83a0d2e0630ddb97f1fe54"",""m-e83f38f2c761aa5a2f5c0f21"",""m-4b387e35592c018e238fb4ed"",""m-22130c7cb447261eda31ef6b""]",False,0.0,False,qwen-r2,101,92,9,0.9108910891089109,0.8175744806385543,-0.20152589678764343,-1.7015259265899658,1.5000000298023224,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,1,5,0.2,1789221446623560065-c5855c14341e438f884be9ee002c9ee5,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,92,9,0.9108910891089109,0.009708477609670817,-4.634918689727783,-0.009918807074427605,-4.624999882653356,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,1,5,0.2,1789221446623560065-c5855c14341e438f884be9ee002c9ee5,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,77,24,0.7623762376237624,0.012431652122353773,-4.387734889984131,-0.012734993360936642,-4.374999896623194,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,2,5,0.4,1789221450321243686-888d4130d7af4c05904d27b9f1f29e31,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,101,0,1.0,0.9770226309680953,-0.023261984810233116,-3.7732620239257812,3.750000039115548,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,2,5,0.4,1789221450321243686-888d4130d7af4c05904d27b9f1f29e31,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,101,0,1.0,0.9796676453958755,-0.020555797964334488,-3.8955557346343994,3.874999936670065,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,3,5,0.6,1789221466495018749-029210597bdd418a987d87aabf973c5f,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9984988176568864,-0.001505909371189773,-6.5015058517456055,6.499999942374416,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,3,5,0.6,1789221466495018749-029210597bdd418a987d87aabf973c5f,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9988304895644134,-0.0011731653939932585,-6.75117301940918,6.749999854015186,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,4,5,0.8,1789221488031530961-a757c7265d0e43a48eac1a03ac52717c,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e""]",False,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.9669140226838876,-0.03371354565024376,-3.4087135791778564,3.3750000335276127,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,4,5,0.8,1789221488031530961-a757c7265d0e43a48eac1a03ac52717c,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e""]",False,0.0,False,qwen-r2,101,100,1,0.9900990099009901,0.9626731142622272,-0.03812094032764435,-3.288120985031128,3.2500000447034836,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,5,5,1.0,1789221497483509783-e95f9f94a4b24e5b933fa3ab93ebf47b,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],5,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-879a81ce4bb890141c60d24f"",""m-9114fa7460e0af8f396d5e59""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9971990734107119,-0.0028093892615288496,-5.877809524536133,5.875000135274604,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,81,5,5,1.0,1789221497483509783-e95f9f94a4b24e5b933fa3ab93ebf47b,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],5,"[""m-e8c89d3ba3aa543273171efa"",""m-28069cede24e19a36554223e"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-879a81ce4bb890141c60d24f"",""m-9114fa7460e0af8f396d5e59""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9968273173592758,-0.003182824235409498,-5.753182888031006,5.750000063795596,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,1,6,0.16666666666666666,1789221449454095753-39801156fc1e42c1807427f7fbd63c01,"[""search""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False,qwen-r1,101,88,13,0.8712871287128713,0.012431652922730027,-4.387617588043213,-0.012617756612598896,-4.374999831430614,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,1,6,0.16666666666666666,1789221449454095753-39801156fc1e42c1807427f7fbd63c01,"[""search""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False,qwen-r2,101,88,13,0.8712871287128713,0.014063628567046951,-4.2643022537231445,-0.014302363619208336,-4.249999890103936,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,2,6,0.3333333333333333,1789221452138201421-b09b0910201d49d29fa25e0cb99d4e84,"[""read""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.9149009636941993,-0.08895505219697952,-2.4639551639556885,2.375000111758709,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,2,6,0.3333333333333333,1789221452138201421-b09b0910201d49d29fa25e0cb99d4e84,"[""read""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False,qwen-r2,101,101,0,1.0,0.9149009549929797,-0.08895516395568848,-2.4639551639556885,2.375,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,3,6,0.5,1789221458658571059-238527852605424e922a5903e179d34b,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[1],2,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.9626731133251859,-0.03806493803858757,-3.288064956665039,3.2500000186264515,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,3,6,0.5,1789221458658571059-238527852605424e922a5903e179d34b,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[1],2,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9525741226150288,-0.04862389340996742,-3.04862380027771,2.9999999068677425,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,4,6,0.6666666666666666,1789221469188962783-ed462f990aae4df885c360fa94058977,"[""read"",""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],2,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb""]",True,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.8519527982093668,-0.16030767560005188,-1.9103076457977295,1.7499999701976776,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,4,6,0.6666666666666666,1789221469188962783-ed462f990aae4df885c360fa94058977,"[""read"",""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],2,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb""]",True,0.0,False,qwen-r2,101,100,1,0.9900990099009901,0.8519528019683106,-0.1603168249130249,-1.910316824913025,1.75,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,5,6,0.8333333333333334,1789221479345179252-1b13c12f5bf74e8d87889880495ec075,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[2],4,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-32937397b194ea97822b7885"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.867035771827307,-0.14282287657260895,-2.0178229808807373,1.8750001043081284,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,5,6,0.8333333333333334,1789221479345179252-1b13c12f5bf74e8d87889880495ec075,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[2],4,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-32937397b194ea97822b7885"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.8670357666736773,-0.14281409978866577,-2.0178141593933105,1.8750000596046448,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,6,6,1.0,1789221497354187541-a6f3a3fc78a543c2bfe6bcac3ecae5ae,"[""finish""]",sufficient,3,3,1.0,"[1,2,3]",[],[3],6,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-32937397b194ea97822b7885"",""m-aff4df280c82222c41cd9dbd"",""m-6fd0269b08ed390fee96395f"",""m-0f10fff25f4f2295def856b4""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.9989677687770577,-0.0010339635191485286,-6.876033782958984,6.874999819439836,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,82,6,6,1.0,1789221497354187541-a6f3a3fc78a543c2bfe6bcac3ecae5ae,"[""finish""]",sufficient,3,3,1.0,"[1,2,3]",[],[3],6,"[""m-8988c2999d80d11c33dcaf06"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-32937397b194ea97822b7885"",""m-aff4df280c82222c41cd9dbd"",""m-6fd0269b08ed390fee96395f"",""m-0f10fff25f4f2295def856b4""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9992903296110953,-0.0007109498255886137,-7.250710964202881,7.250000014377292,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,1,3,0.3333333333333333,1789221449514124395-3c3d14cf4dfc4909b47ef923063ba024,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,98,3,0.9702970297029703,0.01406362765018333,-4.264339923858643,-0.014339967630803585,-4.249999956227839,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,1,3,0.3333333333333333,1789221449514124395-3c3d14cf4dfc4909b47ef923063ba024,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,96,5,0.9504950495049505,0.014063623801939483,-4.264334678649902,-0.014334444887936115,-4.250000233761966,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,2,3,0.6666666666666666,1789221459856695621-0bdbec77b0b94e74a651aac132cb4a16,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,101,0,1.0,0.7981867705385763,-0.22544603049755096,-1.6004459857940674,1.3749999552965164,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,2,3,0.6666666666666666,1789221459856695621-0bdbec77b0b94e74a651aac132cb4a16,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,101,0,1.0,0.798186775339273,-0.22544421255588531,-1.6004441976547241,1.3749999850988388,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,3,3,1.0,1789221485511444238-4c05cd19eb924b019ffe4aa320463c55,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],3,"[""m-27a012671d73f03a3fd6b638"",""m-1013038271bffdb5b4d7d9a5"",""m-4629414582d97d69514c4643""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9997040428291468,-0.00029869386344216764,-8.125298500061035,8.124999806197593,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,83,3,3,1.0,1789221485511444238-4c05cd19eb924b019ffe4aa320463c55,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],3,"[""m-27a012671d73f03a3fd6b638"",""m-1013038271bffdb5b4d7d9a5"",""m-4629414582d97d69514c4643""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9997040428291468,-0.00029869386344216764,-8.125298500061035,8.124999806197593,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,1,8,0.125,1789221453568069873-4571e9b24ed942b3844a4154c9eeccea,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,88,13,0.8712871287128713,0.005220126769622492,-5.255393981933594,-0.005394189152866602,-5.249999792780727,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,1,8,0.125,1789221453568069873-4571e9b24ed942b3844a4154c9eeccea,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,91,10,0.900990099009901,0.005220125538798635,-5.255415916442871,-0.005415886640548706,-5.250000029802322,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,2,8,0.25,1789221459139320813-cc63ebbc515546b4a4b7684ca8f648e9,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.46879062662624377,-0.7576708197593689,-0.6326708197593689,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,2,8,0.25,1789221459139320813-cc63ebbc515546b4a4b7684ca8f648e9,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,101,0,1.0,0.5,-0.6932207345962524,-0.6932207345962524,0.0,tie
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,3,8,0.375,1789221478638902850-9ab93f12d5ee443499ec9fabc488fc2e,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],3,"[""m-9c66a5ec4a759d8795c58788"",""m-d378741b166342a8e5a0aca8"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.6791786861878392,-0.38706904649734497,-1.1370689868927002,0.7499999403953552,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,3,8,0.375,1789221478638902850-9ab93f12d5ee443499ec9fabc488fc2e,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],3,"[""m-9c66a5ec4a759d8795c58788"",""m-d378741b166342a8e5a0aca8"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.7057850340255386,-0.3486346900463104,-1.2236347198486328,0.8750000298023224,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,84,4,8,0.5,1789221496519709662-67b60305e01c431ebde103526430f086,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-9c66a5ec4a759d8795c58788"",""m-d378741b166342a8e5a0aca8"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False,qwen-r1,101,54,47,0.5346534653465347,0.18242551713899047,-1.7015644311904907,-0.20156438648700714,-1.5000000447034836,insufficient
